"Cód","Código de barras","Nome","Fornecedor","Fabricante","Preço Tabela","Replicação de preço","Custo","Resultado Financeiro","Markup","Estoque","Aliquota","Grupo linha","Sub grupo","Comissão Vendedor","Comissão Veterinário","CSOSN/CST","Status","Código de barras 2","Código de barras 3","Código de barras 4"
"175477","7898153932353","SUPL. ENTERO FORT PASTA 15G","01-OBOM Pet Agulhas Negras","NAO INFORMADO","R$ 59,90","Ativo","R$ 41,73","R$ 18,17","43,5%","3","Tributada ICMS","MEDICAMENTOS","MANUTENCAO/VITAMINA","0.00","0.00","00","Ativo","","",""
"693910","7898153932391","SUPL. ENTERO FORT PASTA 30G","01-OBOM Pet Agulhas Negras","NAO INFORMADO","R$ 85,99","Ativo","R$ 59,69","R$ 26,30","44,1%","2","Tributada ICMS","MEDICAMENTOS","FARMACIA","0.00","0.00","00","Ativo","","",""
"576193","7896112403548","SUPL. FOLI B SUSPENSAO ORAL 30ML","PETS LIFE AVERT","NAO INFORMADO","R$ 76,99","Ativo","R$ 55,95","R$ 21,04","37,6%","2","Subst. Tributaria","MEDICAMENTOS","FARMACIA","0.00","0.00","60","Ativo","","",""
"170574","7898931477311","SUPL. GLOBION PET 30 COMP","RIO CITAVET","NAO INFORMADO","R$ 65,99","Ativo","R$ 45,99","R$ 20,00","43,5%","1","Tributada ICMS","MEDICAMENTOS","FARMACIA","0.00","0.00","00","Ativo","","",""
"193369","7896112405658","SUPL. HBFEL 70GR","PETS LIFE AVERT","NAO INFORMADO","R$ 57,99","Ativo","R$ 42,25","R$ 15,74","37,3%","2","Tributada ICMS","MEDICAMENTOS","FARMACIA","0.00","0.00","00","Ativo","","",""
"550710","7898153932278","SUPL. HEP VITA 15G","01-OBOM Pet Agulhas Negras","NAO INFORMADO","R$ 64,99","Ativo","R$ 45,10","R$ 19,89","44,1%","2","Tributada ICMS","MEDICAMENTOS","MANUTENCAO/VITAMINA","0.00","0.00","00","Ativo","","",""
"589953","7898153932285","SUPL. HEP VITA 30G","01-OBOM Pet Agulhas Negras","NAO INFORMADO","R$ 108,99","Ativo","R$ 75,64","R$ 33,35","44,1%","2","Tributada ICMS","MEDICAMENTOS","MANUTENCAO/VITAMINA","0.00","0.00","00","Ativo","","",""
"103767","7899815800058","SUPL. MINERAL EQUINO PEGASUS 70FOS F 10KG","SOMA LINHA AGRO","NAO INFORMADO","R$ 54,90","Ativo","R$ 0,00","R$ 54,90","100,0%","0","Subst. Tributaria","RACAO","Equinos e Bovinos","0.00","0.00","60","Ativo","","",""
"9476","7897085912112","SUPL. NUTRISANA ENTEROFF 12GR","01-OBOM Pet Agulhas Negras","NAO INFORMADO","R$ 39,99","Ativo","R$ 23,09","R$ 16,90","73,2%","3","Tributada ICMS","MEDICAMENTOS","FARMACIA","0.00","0.00","00","Ativo","","",""
"9470","7897085903417","SUPL. NUTRISANA MUNNOMAX 30COMP","01-OBOM Pet Agulhas Negras","NAO INFORMADO","R$ 71,99","Inativo","R$ 48,68","R$ 23,31","47,9%","1","Tributada ICMS","MEDICAMENTOS","FARMACIA","0.00","0.00","00","Ativo","","",""
"9474","7897085904193","SUPL. NUTRISANA MUNNOMAX PO 80GR","VITAVET","NAO INFORMADO","R$ 78,99","Ativo","R$ 58,54","R$ 20,45","34,9%","0","Tributada ICMS","MEDICAMENTOS","FARMACIA","0.00","0.00","00","Ativo","","",""
"9480","7897085903035","SUPL. NUTRISANA SPIRULINA 30 COMP","SEROPEC","NAO INFORMADO","R$ 45,90","Ativo","R$ 34,64","R$ 11,26","32,5%","2","Tributada ICMS","MEDICAMENTOS","FARMACIA","0.00","0.00","00","Ativo","","",""
"950643","7898153932452","SUPL. NUTRISYN PLUS HC 15G","01-OBOM Pet Agulhas Negras","NAO INFORMADO","R$ 70,99","Ativo","R$ 49,05","R$ 21,94","44,7%","2","Tributada ICMS","MEDICAMENTOS","MANUTENCAO/VITAMINA","0.00","0.00","00","Ativo","","",""
"146937","7898153932377","SUPL. NUTRISYN PLUS HC 30G","01-OBOM Pet Agulhas Negras","NAO INFORMADO","R$ 119,99","Ativo","R$ 83,39","R$ 36,60","43,9%","2","Tributada ICMS","MEDICAMENTOS","FARMACIA","0.00","0.00","00","Ativo","","",""
"138294","7896112409977","SUPL. OGRAX PLUS 15 30CAPS","PETS LIFE AVERT","NAO INFORMADO","R$ 135,99","Ativo","R$ 100,03","R$ 35,96","35,9%","2","Tributada ICMS","MEDICAMENTOS","FARMACIA","0.00","0.00","00","Ativo","","",""
"136308","7896112410003","SUPL. OGRAX PLUS 5 30CAPS","PETS LIFE AVERT","NAO INFORMADO","R$ 95,99","Ativo","R$ 70,03","R$ 25,96","37,1%","3","Tributada ICMS","MEDICAMENTOS","FARMACIA","0.00","0.00","00","Ativo","","",""
"10152","7899766981318","SUPL. REFORSYN DEFENSE SMALL ATÉ 5KG TABLET","ORGANATU","NAO INFORMADO","R$ 93,90","Ativo","R$ 60,57","R$ 33,33","55,0%","0","Tributada ICMS","MEDICAMENTOS","FARMACIA","0.00","0.00","00","Ativo","","",""
"10154","7899766981356","SUPL. REFORSYN GATOS ATÉ 5KG","ORGANATU","NAO INFORMADO","R$ 133,90","Ativo","R$ 98,82","R$ 35,08","35,5%","0","Tributada ICMS","MEDICAMENTOS","FARMACIA","0.00","0.00","00","Ativo","","",""
"112861","7896112410065","SUPL. REFOS DERME G C/30COMP","PETS LIFE AVERT","NAO INFORMADO","R$ 129,99","Ativo","R$ 84,26","R$ 45,73","54,3%","2","Tributada ICMS","MEDICAMENTOS","FARMACIA","0.00","0.00","00","Ativo","","",""
"123879","7896112402756","SUPL. SARCOPEN VET 30SACHES","PETS LIFE AVERT","NAO INFORMADO","R$ 182,99","Ativo","R$ 135,34","R$ 47,65","35,2%","1","Subst. Tributaria","MEDICAMENTOS","FARMACIA","0.00","0.00","60","Ativo","","",""
"552531","7890000552530","SUPL. SARCOPEN VET UN","PETS LIFE AVERT","NAO INFORMADO","R$ 6,99","Ativo","R$ 4,51","R$ 2,48","55,0%","0","Tributada ICMS","MEDICAMENTOS","FARMACIA","0.00","0.00","00","Ativo","","",""
"938642","7896112405740","SUPL. UP FLORA 8CAP","PETS LIFE AVERT","NAO INFORMADO","R$ 114,99","Ativo","R$ 75,13","R$ 39,86","53,1%","5","Tributada ICMS","MEDICAMENTOS","FARMACIA","0.00","0.00","00","Ativo","","",""
"185648","7897846302909","SUPL. VITAMIN B12 COLOSSO 120ML","VETERINARIA DISTRIBUIDORA","NAO INFORMADO","R$ 24,99","Ativo","R$ 13,80","R$ 11,19","81,1%","0","Tributada ICMS","MEDICAMENTOS","MANUTENCAO/VITAMINA","0.00","0.00","00","Ativo","","",""
"156291","7898121840741","SUPLEMENTO FARCALCIO FOSFATADO 1KG","SEROPEC","NAO INFORMADO","R$ 25,99","Ativo","R$ 0,00","R$ 25,99","100,0%","0","Tributada ICMS","MEDICAMENTOS","FARMACIA","0.00","0.00","00","Ativo","","",""
"144985","7897817500181","TALCO ANT. PULGA MAG DOG LABOVET 150GR","SEROPEC","NAO INFORMADO","R$ 29,99","Ativo","R$ 20,46","R$ 9,53","46,6%","2","Tributada ICMS","HIGIENE E COSMETICOS PET","FARMACIA","0.00","0.00","00","Ativo","","",""
"11588","7898031810032","TALCO ANTIPULGAS IBASA 100G","VET RIO","NAO INFORMADO","R$ 33,99","Ativo","R$ 20,43","R$ 13,56","66,4%","4","Tributada ICMS","MEDICAMENTOS","FARMACIA","0.00","0.00","00","Ativo","","",""
"730154","7908657100186","TALCO CLUB PET BANHO A SECO FILHOTES 100G","PRIMAL PET (BONTRATO)","NAO INFORMADO","R$ 13,99","Ativo","R$ 8,99","R$ 5,00","55,6%","0","Tributada ICMS","HIGIENE E COSMETICOS PET","HIGIENICO","0.00","0.00","00","Ativo","","",""
"8941","7898374660400","TALCO MATT ANTIPULGAS 200GR","BONTRATO","NAO INFORMADO","R$ 14,29","Ativo","R$ 10,55","R$ 3,74","35,5%","0","Tributada ICMS","MEDICAMENTOS","FARMACIA","0.00","0.00","00","Ativo","","",""
"139949","7898153930090","TALCO TEA","OBOM PET E VETERINÁRIA LTDA - ILHA DE GUARATIBA","NAO INFORMADO","R$ 28,99","Ativo","R$ 21,84","R$ 7,15","32,7%","2","Tributada ICMS","HIGIENE E COSMETICOS PET","FARMACIA","0.00","0.00","00","Ativo","","",""
"5155","7898121840147","TALFON TOP 100G","SEROPEC","NAO INFORMADO","R$ 7,99","Ativo","R$ 2,66","R$ 5,33","200,4%","23","Tributada ICMS","INSETICIDAS E PROD QUIMICOS","FARMACIA","0.00","0.00","00","Ativo","","",""
"10554","7898996005818","TAP  HIG K9 60X80 C/7UN","MEGA RIO","NAO INFORMADO","R$ 24,99","Ativo","R$ 16,03","R$ 8,96","55,9%","0","Tributada ICMS","HIGIENE E COSMETICOS PET","HIGIENICO","0.00","0.00","00","Ativo","","",""
"105716","7898960777291","TAP HIG SMILES GOODS 60X55 C/ 7UN","OBOM PET E VETERINÁRIA LTDA - ILHA DE GUARATIBA","NAO INFORMADO","R$ 13,99","Ativo","R$ 8,88","R$ 5,11","57,5%","3","Tributada ICMS","HIGIENE E COSMETICOS PET","TAPETES HIG. / FRALDAS / AREIA","0.00","0.00","00","Ativo","","",""
"128519","7898960777284","TAP HIG SMILES GOODS 60X55 C/30 UN","OBOM PET E VETERINÁRIA LTDA - ILHA DE GUARATIBA","NAO INFORMADO","R$ 58,99","Ativo","R$ 37,17","R$ 21,82","58,7%","4","Tributada ICMS","HIGIENE E COSMETICOS PET","TAPETES HIG. / FRALDAS / AREIA","0.00","0.00","00","Ativo","","",""
"11918","7898960777222","TAP HIG SMILES GOODS 60X80 30UN","OBOM PET E VETERINÁRIA LTDA - ILHA DE GUARATIBA","NAO INFORMADO","R$ 65,90","Ativo","R$ 45,43","R$ 20,47","45,1%","7","Tributada ICMS","HIGIENE E COSMETICOS PET","TAPETES HIG. / FRALDAS / AREIA","0.00","0.00","00","Ativo","","",""
"698876","7898960777185","TAP HIG SMILES GOODS 60X80 C/7UN","OBOM PET E VETERINÁRIA LTDA - ILHA DE GUARATIBA","NAO INFORMADO","R$ 15,99","Ativo","R$ 11,36","R$ 4,63","40,8%","13","Tributada ICMS","HIGIENE E COSMETICOS PET","TAPETES HIG. / FRALDAS / AREIA","0.00","0.00","00","Ativo","","",""
"11612","7908414440951","TAP HIG TICO PADS SLIM 60x55 30UN","INNOVAT (TAPETES BLUE)","NAO INFORMADO","R$ 65,99","Ativo","R$ 34,30","R$ 31,69","92,4%","0","Tributada ICMS","HIGIENE E COSMETICOS PET","HIGIENICO","0.00","0.00","00","Ativo","7899548503028","",""
"119658","6974016383027","TAP. HIG BUD PAD 80x60 C/30 UND","ORGANATU","NAO INFORMADO","R$ 69,99","Ativo","R$ 44,91","R$ 25,08","55,8%","0","Tributada ICMS","HIGIENE E COSMETICOS PET","SNACK","0.00","0.00","00","Ativo","","",""
"361778","7890000361774","TAP. HIG BUD PAD 80x60 UNIDADE","ORGANATU","NAO INFORMADO","R$ 2,99","Ativo","R$ 1,49","R$ 1,50","100,7%","0","Tributada ICMS","HIGIENE E COSMETICOS PET","TAPETES HIG. / FRALDAS / AREIA","0.00","0.00","00","Ativo","","",""
"8957","7898678320017","TAP. HIG CONFORT PADS  80x60 30UN","CONFORT PADS","NAO INFORMADO","R$ 75,99","Ativo","R$ 53,10","R$ 22,89","43,1%","0","Tributada ICMS","HIGIENE E COSMETICOS PET","HIGIENICO","0.00","0.00","00","Ativo","","",""
"8953","7898678320024","TAP. HIG CONFORT PADS  80x60 7UN","ALFAVET","NAO INFORMADO","R$ 22,99","Ativo","R$ 11,75","R$ 11,24","95,7%","0","Tributada ICMS","HIGIENE E COSMETICOS PET","HIGIENICO","0.00","0.00","00","Ativo","","",""
"8951","7898678320055","TAP. HIG CONFORT PADS 60x55 30UN","ALFAVET","NAO INFORMADO","R$ 69,99","Ativo","R$ 38,29","R$ 31,70","82,8%","3","Tributada ICMS","HIGIENE E COSMETICOS PET","HIGIENICO","0.00","0.00","00","Ativo","","",""
"141726","7898678320086","TAP. HIG CONFORT PADS 60x55 50UN","ALFAVET","NAO INFORMADO","R$ 82,99","Ativo","R$ 61,29","R$ 21,70","35,4%","4","Tributada ICMS","HIGIENE E COSMETICOS PET","TAPETES HIG. / FRALDAS / AREIA","0.00","0.00","00","Ativo","","",""
"8947","7898678320048","TAP. HIG CONFORT PADS 60x55 7UN","ALFAVET","NAO INFORMADO","R$ 16,99","Ativo","R$ 8,89","R$ 8,10","91,1%","0","Tributada ICMS","HIGIENE E COSMETICOS PET","HIGIENICO","0.00","0.00","00","Ativo","","",""
"945635","7898955662496","TAP. HIG. DUO DIA A65 85X60CM C/ 30UN","PAPA DOG","NAO INFORMADO","R$ 108,90","Ativo","R$ 76,07","R$ 32,83","43,2%","0","Tributada ICMS","HIGIENE E COSMETICOS PET","TAPETES HIG. / FRALDAS / AREIA","0.00","0.00","00","Ativo","","",""
"149201","6182313670232","TAP. HIG. SUPER RUG 80X60 C/30UN","VENTURA PET PHOENIX PET CARE","NAO INFORMADO","R$ 65,99","Ativo","R$ 39,74","R$ 26,25","66,1%","18","Tributada ICMS","HIGIENE E COSMETICOS PET","TAPETES HIG. / FRALDAS / AREIA","0.00","0.00","00","Ativo","618231367023","0618231367023",""
"118778","6182313670164","TAP. HIG. SUPER RUG 80X60 C/6UN","OBOM PET E VETERINÁRIA LTDA - ILHA DE GUARATIBA","NAO INFORMADO","R$ 14,99","Ativo","R$ 8,51","R$ 6,48","76,1%","27","Tributada ICMS","HIGIENE E COSMETICOS PET","TAPETES HIG. / FRALDAS / AREIA","0.00","0.00","00","Ativo","618231367016","",""
"5992","7899800306831","TAPETE GELADO AZUL 50CMX40CM","BBBPET","NAO INFORMADO","R$ 70,99","Ativo","R$ 51,18","R$ 19,81","38,7%","0","Tributada ICMS","ACESSORIOS","CONFORTO","0.00","0.00","00","Ativo","","",""
"5996","7899800306855","TAPETE GELADO AZUL 50CMX90CM","BBBPET","NAO INFORMADO","R$ 119,99","Ativo","R$ 89,66","R$ 30,33","33,8%","0","Tributada ICMS","ACESSORIOS","CONFORTO","0.00","0.00","00","Ativo","","",""
"5994","7899800306848","TAPETE GELADO AZUL 65CMX50CM","BBBPET","NAO INFORMADO","R$ 89,99","Ativo","R$ 60,16","R$ 29,83","49,6%","0","Tributada ICMS","ACESSORIOS","CONFORTO","0.00","0.00","00","Ativo","","",""
"7175","7899548500034","TAPETE HIG BLUE PREMIUM 82X60CM 30UN","BOMDOG","NAO INFORMADO","R$ 74,90","Ativo","R$ 59,90","R$ 15,00","25,0%","12","Tributada ICMS","HIGIENE E COSMETICOS PET","HIGIENICO","0.00","0.00","00","Ativo","","",""
"7177","7899548500010","TAPETE HIG BLUE PREMIUM 82X60CM 7UN","01-OBOM Pet Agulhas Negras","NAO INFORMADO","R$ 26,99","Ativo","R$ 17,51","R$ 9,48","54,1%","0","Tributada ICMS","HIGIENE E COSMETICOS PET","HIGIENICO","0.00","0.00","00","Ativo","","",""
"182732","7890000182732","TAPETE HIG BLUE PREMIUM 82X60CM C/14","BOMDOG","NAO INFORMADO","R$ 41,99","Ativo","R$ 0,00","R$ 41,99","100,0%","0","Tributada ICMS","HIGIENE E COSMETICOS PET","TAPETES HIG. / FRALDAS / AREIA","0.00","0.00","00","Ativo","","",""
"811746","7890000811743","TAPETE HIG BLUE PREMIUM 82X60CM UN","BOMDOG","NAO INFORMADO","R$ 2,99","Ativo","R$ 0,00","R$ 2,99","100,0%","0","Tributada ICMS","HIGIENE E COSMETICOS PET","TAPETES HIG. / FRALDAS / AREIA","0.00","0.00","00","Ativo","","",""
"9117","7908414440968","TAPETE HIG BLUE PREMIUM SLIM 90X60CM 30UN","02-OBOM Pet Pedra Guaratiba","NAO INFORMADO","R$ 77,90","Ativo","R$ 49,90","R$ 28,00","56,1%","0","Tributada ICMS","HIGIENE E COSMETICOS PET","HIGIENICO","0.00","0.00","00","Ativo","","",""
"3801","7898491030568","TAPETE HIG CHALESCO 90X60 C/30UN","01-OBOM Pet Agulhas Negras","NAO INFORMADO","R$ 87,99","Ativo","R$ 46,36","R$ 41,63","89,8%","4","Tributada ICMS","HIGIENE E COSMETICOS PET","HIGIENICO","0.00","0.00","00","Ativo","","",""
"118623","7898904627262","TAPETE HIG CHALESCO 90X60 C/50UN","AMERICAN","NAO INFORMADO","R$ 116,90","Ativo","R$ 86,90","R$ 30,00","34,5%","4","Tributada ICMS","HIGIENE E COSMETICOS PET","TAPETES HIG. / FRALDAS / AREIA","0.00","0.00","00","Ativo","","",""
"3803","7898491030575","TAPETE HIG CHALESCO 90X60 C/7UN","AMERICAN","NAO INFORMADO","R$ 22,99","Ativo","R$ 12,90","R$ 10,09","78,2%","23","Tributada ICMS","HIGIENE E COSMETICOS PET","HIGIENICO","0.00","0.00","00","Ativo","","",""
"1785","7896273808404","TAPETE HIG KELDOG PERFUMADO C/7","OBOM FILIAL MATO ALTO","NAO INFORMADO","R$ 20,99","Ativo","R$ 19,49","R$ 1,50","7,7%","0","Tributada ICMS","HIGIENE E COSMETICOS PET","HIGIENICO","0.00","0.00","00","Ativo","","",""
"11396","7896273809289","TAPETE HIG KELDOG SLIM C/7","AGULHAS NEGRAS","NAO INFORMADO","R$ 19,99","Ativo","R$ 11,84","R$ 8,15","68,8%","0","Tributada ICMS","HIGIENE E COSMETICOS PET","HIGIENICO","0.00","0.00","00","Ativo","","",""
"8819","7899781604353","TAPETE HIG LAVAVEL FEMEA M PRO CANINE","VENTURA","NAO INFORMADO","R$ 39,99","Ativo","R$ 26,60","R$ 13,39","50,3%","0","Tributada ICMS","HIGIENE E COSMETICOS PET","HIGIENICO","0.00","0.00","00","Ativo","","",""
"5163","7908317600032","TAPETE HIG PROCAO DR PADS 60X60 30UN","ALFAVET","NAO INFORMADO","R$ 53,90","Ativo","R$ 37,95","R$ 15,95","42,0%","0","Tributada ICMS","HIGIENE E COSMETICOS PET","HIGIENICO","0.00","0.00","00","Ativo","","",""
"5165","7908317600025","TAPETE HIG PROCAO DR PADS 60X60 7UN","ALFAVET","NAO INFORMADO","R$ 15,99","Ativo","R$ 10,90","R$ 5,09","46,7%","0","Tributada ICMS","HIGIENE E COSMETICOS PET","HIGIENICO","0.00","0.00","00","Ativo","","",""
"5161","7908317600018","TAPETE HIG PROCAO DR PADS 90X60 30UN","ALFAVET","NAO INFORMADO","R$ 62,90","Ativo","R$ 44,11","R$ 18,79","42,6%","0","Tributada ICMS","HIGIENE E COSMETICOS PET","HIGIENICO","0.00","0.00","00","Ativo","","",""
"5159","7908317600001","TAPETE HIG PROCAO DR PADS 90X60 7UN","ALFAVET","NAO INFORMADO","R$ 21,99","Ativo","R$ 12,90","R$ 9,09","70,5%","0","Tributada ICMS","HIGIENE E COSMETICOS PET","HIGIENICO","0.00","0.00","00","Ativo","","",""
"2121","7898481300114","TAPETE HIG SUPER SECAO 80X60CM C/30","RPI DISTRIBUICAO DE PRODUTOS","NAO INFORMADO","R$ 89,90","Ativo","R$ 61,90","R$ 28,00","45,2%","20","Tributada ICMS","HIGIENE E COSMETICOS PET","HIGIENICO","0.00","0.00","00","Ativo","","",""
"377370","7890000377379","TAPETE HIG SUPER SECAO 80X60CM UN","PET PEG 2","NAO INFORMADO","R$ 4,90","Ativo","R$ 1,95","R$ 2,95","151,3%","24","Tributada ICMS","HIGIENE E COSMETICOS PET","HIGIENICO","0.00","0.00","00","Ativo","","",""
"113287","7898943864260","TAPETE HIG. MR DRY BLACK C/30UN 80X60","01-OBOM Pet Agulhas Negras","NAO INFORMADO","R$ 89,90","Ativo","R$ 52,35","R$ 37,55","71,7%","3","Tributada ICMS","HIGIENE E COSMETICOS PET","TAPETES HIG. / FRALDAS / AREIA","0.00","0.00","00","Ativo","","",""
"5027","7898917917466","TAPETE HIGIENICO PET FRESH 80X60 30UN","PET MAIS","NAO INFORMADO","R$ 82,99","Ativo","R$ 58,53","R$ 24,46","41,8%","0","Tributada ICMS","HIGIENE E COSMETICOS PET","HIGIENICO","0.00","0.00","00","Ativo","","",""
"7511","7908474702358","TAPETE HIGIENICO REUTILIZAVEL CHAMEGO AZUL 66X45","01-OBOM Pet Agulhas Negras","NAO INFORMADO","R$ 68,99","Ativo","R$ 44,29","R$ 24,70","55,8%","2","Tributada ICMS","HIGIENE E COSMETICOS PET","HIGIENICO","0.00","0.00","00","Ativo","","",""
"7513","7908474700132","TAPETE HIGIENICO REUTILIZAVEL CHAMEGO CINZA 66X45","01-OBOM Pet Agulhas Negras","NAO INFORMADO","R$ 68,99","Ativo","R$ 44,29","R$ 24,70","55,8%","1","Tributada ICMS","HIGIENE E COSMETICOS PET","HIGIENICO","0.00","0.00","00","Ativo","","",""
"7515","7898713450242","TAPETE HIGIENICO REUTILIZAVEL CHAMEGO ROSA 66X45","01-OBOM Pet Agulhas Negras","NAO INFORMADO","R$ 68,99","Ativo","R$ 44,29","R$ 24,70","55,8%","2","Tributada ICMS","HIGIENE E COSMETICOS PET","HIGIENICO","0.00","0.00","00","Ativo","","",""
"6719","7898917919040","TAPETE HIGIENICO TREINE PET 55X60CM C/30UN","PAPA DOG","NAO INFORMADO","R$ 69,99","Ativo","R$ 36,36","R$ 33,63","92,5%","0","Tributada ICMS","HIGIENE E COSMETICOS PET","HIGIENICO","0.00","0.00","00","Ativo","","",""
"6536","7898908941494","TAPETE HIGIENICO TREINE PET 55X60CM C/7UN","PAPA DOG","NAO INFORMADO","R$ 18,99","Ativo","R$ 12,49","R$ 6,50","52,0%","0","Tributada ICMS","HIGIENE E COSMETICOS PET","HIGIENICO","0.00","0.00","00","Ativo","","",""
"470046","7897186030029","TAPETE REFRESCANTE RINGO  MEDIO 40X50CM","BOMDOG","NAO INFORMADO","R$ 33,99","Ativo","R$ 19,90","R$ 14,09","70,8%","0","Tributada ICMS","ACESSORIOS","TAPETES HIG. / FRALDAS / AREIA","0.00","0.00","00","Ativo","","",""
"10807","7898724630084","TAPETE SUPER SECAO 80X60CM C/14","PET PEG 2","NAO INFORMADO","R$ 49,90","Ativo","R$ 33,11","R$ 16,79","50,7%","0","Tributada ICMS","HIGIENE E COSMETICOS PET","HIGIENICO","0.00","0.00","00","Ativo","","",""
"2125","7898481300077","TAPETE SUPER SECAO 80X60CM C/7","RPI DISTRIBUICAO DE PRODUTOS","NAO INFORMADO","R$ 32,99","Ativo","R$ 22,15","R$ 10,84","48,9%","0","Tributada ICMS","HIGIENE E COSMETICOS PET","HIGIENICO","0.00","0.00","00","Ativo","","",""
"114147","7890000114141","TAPETE SUPER SECAO CITRUS 80X60 UN","PET PEG 2","NAO INFORMADO","R$ 4,90","Ativo","R$ 1,95","R$ 2,95","151,3%","0","Tributada ICMS","HIGIENE E COSMETICOS PET","HIGIENICO","0.00","0.00","00","Ativo","","",""
"3059","7898481300282","TAPETE SUPER SECAO CITRUS C/30 UND","PET PEG 2","NAO INFORMADO","R$ 99,90","Ativo","R$ 63,90","R$ 36,00","56,3%","1","Tributada ICMS","HIGIENE E COSMETICOS PET","HIGIENICO","0.00","0.00","00","Ativo","","",""
"969363","7890000969369","TAXA DE RETORNO","01-OBOM Pet Agulhas Negras","NAO INFORMADO","R$ 5,00","Ativo","R$ 0,00","R$ 5,00","100,0%","","Tributada ISSQN","SERVICOS DE TRANSPORTE","NENHUM","0.00","0.00","90","Ativo","","",""
"7000000","7890000145329","TAXA ENTREGA  ATÉ 2KM","SEM FORNECEDOR CADASTRADO","NAO INFORMADO","R$ 3,00","Ativo","R$ 0,00","R$ 3,00","100,0%","","Tributada ISSQN","SERVICOS DE TRANSPORTE","NENHUM","0.00","0.00","90","Ativo","","",""
"692847","7890000692847","TAXA ENTREGA (VAN) 5KM ATÉ 8KM SEG A QUI","SEM FORNECEDOR CADASTRADO","NAO INFORMADO","R$ 15,00","Ativo","R$ 0,00","R$ 15,00","100,0%","","Tributada ISSQN","SERVICOS DE TRANSPORTE","NENHUM","0.00","0.00","90","Ativo","","",""
"301660","7890000301660","TAXA ENTREGA (VAN) ACIMA 8KM SEG A QUI","SEM FORNECEDOR CADASTRADO","NAO INFORMADO","R$ 20,00","Ativo","R$ 0,00","R$ 20,00","100,0%","","Tributada ISSQN","SERVICOS DE TRANSPORTE","NENHUM","0.00","0.00","90","Ativo","","",""
"197541","7890000197541","TAXA ENTREGA (VAN) ATÉ 5KM SEG A QUI","SEM FORNECEDOR CADASTRADO","NAO INFORMADO","R$ 10,00","Ativo","R$ 0,00","R$ 10,00","100,0%","","Tributada ISSQN","SERVICOS DE TRANSPORTE","NENHUM","0.00","0.00","90","Ativo","","",""
"116679","7890000116671","TAXA ENTREGA ACIMA 4KM (ABAIXO 50,00)","SEM FORNECEDOR CADASTRADO","NAO INFORMADO","R$ 8,00","Ativo","R$ 0,00","R$ 8,00","100,0%","","Tributada ISSQN","SERVICOS DE TRANSPORTE","NENHUM","0.00","0.00","90","Inativo","","",""
"975057","7890000975056","TAXA ENTREGA ACIMA DE 2KM","SEM FORNECEDOR CADASTRADO","NAO INFORMADO","R$ 5,00","Ativo","R$ 0,00","R$ 5,00","100,0%","","Tributada ISSQN","SERVICOS DE TRANSPORTE","NENHUM","0.00","0.00","90","Ativo","","",""
"8000000","7890000129375","TAXA SERVIÇO IFOOD","SEM FORNECEDOR CADASTRADO","NAO INFORMADO","R$ 1,00","Ativo","R$ 0,00","R$ 1,00","100,0%","","Tributada ISSQN","NENHUM","NENHUM","0.00","0.00","90","Ativo","","",""
"135996","7908250701230","TEC CODORNAS T 20KG","SOMA LINHA AGRO","NAO INFORMADO","R$ 69,99","Ativo","R$ 0,00","R$ 69,99","100,0%","0","Subst. Tributaria","RACAO","AVES","0.00","0.00","60","Ativo","","",""
"128653","7908250701223","TEC CODORNAS T 5KG","SOMA LINHA AGRO","NAO INFORMADO","R$ 18,99","Ativo","R$ 0,00","R$ 18,99","100,0%","0","Subst. Tributaria","RACAO","AVES","0.00","0.00","60","Ativo","","",""
"4191","7890000001526","TECLADO LENOVO","MAZER DISTRIBUIDORA","NAO INFORMADO","R$ 0,00","Ativo","R$ 0,00","R$ 0,00","100,0%","","Tributada ISSQN","(ATIVO/USO CONSUMO)","(ATIVO IMOBILIZADO)","0.00","0.00","90","Ativo","","",""
"606851","7896637674959","TELEFONE SEM FIO TS3110","MSGA INFORMATICA LTDA","NAO INFORMADO","R$ 0,00","Ativo","R$ 0,00","R$ 0,00","100,0%","0","Tributada ICMS","(ATIVO/USO CONSUMO)","(ATIVO IMOBILIZADO)","0.00","0.00","00","Ativo","","",""
"5243","7898180570573","TERNIFIM FORMIGAS 10GR","MILLER (BOM DOG)","NAO INFORMADO","R$ 9,50","Ativo","R$ 7,42","R$ 2,08","28,0%","0","Tributada ICMS","MEDICAMENTOS","FARMACIA","0.00","0.00","00","Ativo","","",""
"270167","7890000270167","TERRA 2 KG","SEM FORNECEDOR CADASTRADO","NAO INFORMADO","R$ 3,99","Ativo","R$ 0,00","R$ 3,99","100,0%","0","Subst. Tributaria","GARDEN","USO P/CASA","0.00","0.00","60","Ativo","","",""
"187968","7890000187968","TERRA 5 KG","SEM FORNECEDOR CADASTRADO","NAO INFORMADO","R$ 6,50","Ativo","R$ 0,00","R$ 6,50","100,0%","0","Subst. Tributaria","GARDEN","USO P/CASA","0.00","0.00","60","Ativo","","",""
"192259","7898597993729","TERRAMICINA PO C/ANTIGERM 100GR","SEROPEC","NAO INFORMADO","R$ 42,99","Ativo","R$ 29,30","R$ 13,69","46,7%","0","Tributada ICMS","MEDICAMENTOS","AVES","0.00","0.00","00","Ativo","","",""
